language,location,message
en,Gadigal land,The live updates on Notre Dame here are pretty comprehensive - looks like the edifice has been saved and the north… https://t.co/SQllfuDo3O
en,,"@theother_95 It seems they managed to save the main structure.   Phew!   That was not a given.
https://t.co/y1oEIvG59r"
en,"Los Angeles, CA","French officials are telling the French media that the structure of Notre Dame has been saved ""in its entirety,"" in… https://t.co/luO6DHJtPj"
en,"Paris, France","'Notre-Dame belongs to the whole of humanity. It has inspired writers, painters, philosophers and visitors from aro… https://t.co/f6ecBtFOPr"
fr,,@lolztbx @BBCBreaking A quick explanation here if you can speak French or use Google translate ;)  https://t.co/eYceA8bAHa
en,Beirut,"Apparently, Firefighter Trump's advice to use ""flying water tankers"" to douse the flames in Notre Dame could cause… https://t.co/lYmzeRa391"
en,"Paris, France",@genmon @DartagnansFR The moment I sent that they emailed me this: https://t.co/cybuermkG4
en,she/her,@darlingridley FR like one minute ppl are rediscovering 5sos and i scroll down once and ppl r talking ab notre dame and colonialism
fr,france,Tomorrow I work in the cathedral of my city as tourist guide and that will be more special especially during the tr… https://t.co/i0tz7YMFfx
en,,"The structure of Notre-Dame de Paris ""is saved and preserved as a whole"" (firefighters) https://t.co/5PlJAmkzIH  vi… https://t.co/OSh7TUhUEV"
en,"Boston, MA",I'm so saddened to see the unbelievably tragic fire at Notre Dame. Paris and the French culture overall have a spec… https://t.co/S47koVG2lQ
en,Australia,"""Flames visible for miles around..."" https://t.co/oefK0F9oNu #NotreDame 

https://t.co/IGP0eiP0Qe"
en,Mullumbimby,Notre Dame is gutted. So are we. https://t.co/eUhM5RcYjW
en,USA,@JustMy_NameHere Earlier someone posted a clip of Shep Smith team clapping in the background about the burning of N… https://t.co/8Sqvrnoxuh
en,"Cambridge, MA","Apparently Notre Dame's structure is ""saved,"" according to French Interior Ministry; the fire has been reduced in i… https://t.co/thtWgv3aKu"
fr,,Album collector #NotreDamedeParis  https://t.co/wmhTFP0gIP
en,Greater Bostonia,Apparently Notre Dame's structure has been saved (French link): https://t.co/OURfkofo7N
en,,@seanhannity Fox host Neil Cuevto cut off Catholic person listing recent attacks on Catholic churches in Fr. Tell N… https://t.co/ZqUcOJxTUX
fr,Paris,Horrible. https://t.co/AUvsmZsCqW
fr,Por París por allá,"#NotreDame - @realDonaldTrump : here is why firefighters cannot use ""flying water tankers"" in this case. 
https://t.co/f6p62LRYF1"
en,"Menlo Park, CA",Nice video from @vicenews. U.S. Citizens can help rebuild Notre Dame via tax deductible foundation:… https://t.co/4kxDKjy2QZ
en,"Paris, France",Been watching the fire at #NotreDame from the France 24 offices all evening with mounting horror. A glimmer of good… https://t.co/AsSpHOPLCv
fr,"Bretagne, France",@PermanentLouiss #NotreDamedeParis is burning If you want to know more https://t.co/iG5jxqAzb4 and https://t.co/QpJaiPIiUg
en,"San Francisco, California",Devastating to see the #NotreDame Cathedral burning. Hoping as much of it can be saved.  https://t.co/TEyNpR3FsB
en,"California, USA",IN PICTURES: Major fire breaks out at Paris' historic Notre Dame cathedral https://t.co/VvIIBIRlg5
en,"Mickleton, NJ",This is terrible. Just heartbreaking. https://t.co/QFSG5HfDtA
en,"Bogotá, D.C., Colombia","@Anne_Hidalgo Notre-Dame de Paris, je t'aime ! Fluctuat nec mergitur! Join the crowdfunding campaign launched by… https://t.co/fdz64yiFaj"
en-gb,"Lyon, France",Truly heart-breaking to see this jewel of mediaeval history reduced to ashes #NotreDame https://t.co/HFbnGB65t4
en,"Charleston, SC",Paris is burning. And my heart is broken. https://t.co/FOSYko1n9B
es,Barcelona I want 2 work abroad,So sad watching @notredameparis fire in newspapers worldwide #NotreDame @UNESCO #heritage  https://t.co/V3Jik3noHE… https://t.co/tkJhQgqXO5
en,"Paris, France",Chancellor Merkel: 'I am deeply saddened to follow the events in #Paris and to see the horrible images of… https://t.co/R51hccbBlL
en,"Galway, Ireland",Pictures from Paris https://t.co/kWEWT5Lgma via @libe
en,"Mō'ili'ili, HI",Tragic. The worst sort of lesson in disaster preparation for historically and culturally important sites and artifa… https://t.co/Ku3SASkeVU
en,LA / London,"Innovative reporting: Le Monde are currently answering reader questions about #NotreDame live on the site 

https://t.co/F8pdnUCYUK"
en,"Bogotá, D.C., Colombia","@EmmanuelMacron Notre-Dame de Paris, je t'aime ! Join the crowdfunding campaign launched by @DartagnansFR, a cultur… https://t.co/dwbamPyrNQ"
fr,,"@DordeStojkovic So Notre Dame burning was caused by albanians?Pathetic. 
Let's talk about catholic churches you burnt in Croatia."
en,,#pompiersdeparis I hope you can save #NotreDame but Stay safe #firefighter .... feeling completely sad and helpless… https://t.co/XNenSNZElM
de,Germany,"So sad to see this beautiful cathedral Notre Dame be destroyed by fire 😔 To all Parisian armys, thinking of you !… https://t.co/CHQIb6TbpB"
fr,France,"@im74ve So sad for our country, for the world. Notre Dame, not only a symbol of France, but also UNESCO world herit… https://t.co/oY1RTvm90x"
en,Manchester,Freakily coincidental? Or good timing? @benedictevans posted this link in his weekly email - https://t.co/YMEVB34KZL
en,Indonesia,Pray for Notre Dame @France24_fr
en,"Bogotá, D.C., Colombia","Notre-Dame de Paris, je t'aime ! Join the crwofunding campaign launched by @DartagnansFR, a cultural heritage crwof… https://t.co/kghRWjfajZ"
en-gb,,"@MikeTalonNYC @AmichaiStein1 @alexhutton @SkyTG24 French newspapers, mixed sources mention firefighters and the pol… https://t.co/rkTnQG6qaW"
en,Notre Dame Ind.,@JadenCo86303460 WWWooWWWW  !!!  Jaden  have a Great  &amp; Funnn  B-Day  w  all  Your  Friends  !!!  ALL th Best to Yo… https://t.co/y1FIo6invz
en,Madrid/Latin America,Notre-Dame: French authorities not sure the cathedral can be saved. https://t.co/LejDyAbRBQ via @Le_Figaro
nl,,Heartbreaking to see the #NotreDame in flames. A #cathedral with so much history. My favorite spot always for a str… https://t.co/ZSY58cKVeK
en,"Corvallis, OR",Art salvage attempt by the firefighter while the fire is ongoing: https://t.co/NXh8STASo0
en,"Paris, France",UPDATE Paris fire crews managed to save some of Notre-Dame's priceless artworks before being beaten back by the fla… https://t.co/VF6Uoue7ZA
en,London,"""It's the heart of a nation that is burning"" https://t.co/9nNBf5bJLY via @libe"
en,"East Coast, USA ","#breaking 

Website for the Notre Dame Cathedral in Paris 

https://t.co/3vLlBvgpJg"
fr,"c/o @Roxaned, Curtis Brown","@guygavrielkay It'll go worldwide soon, but we just got this horrific drone pic : https://t.co/Wiz0BRwL9q"
en,"Paris, France","The fire department says the next 90 minutes will determine whether the fire at Notre Dame can be contained or not.
https://t.co/t8iSmBBPzT"
en,"Hillsboro, OR","Images from the French newspaper @lemondefr show the devastation at the Notre Dame. 
It doesn't matter what languag… https://t.co/Rlye5mdm0g"
en,,sad... very sad. https://t.co/Syc9AcoIWq
en,"Stockholm, Sweden",Paris fire service 'not sure' if collapse of northern tower can be prevented. Horrendous. https://t.co/hrjdKKUxiT
fr,𝖘𝖔𝖋𝖙 & 𝖋𝖗𝖆𝖌𝖎𝖑𝖊,"some of yall make me wanna puke,, ""nOtRe dAmE iS a SyMbOl Of ChRiStIaN dOmInAtIoN aNd CoLoNizAtIoN"" no headass its… https://t.co/n6xaEKI3ex"
en,"Oklahoma City, OK","He who has ears to hear, let him hear.

https://t.co/volmnoWl3B"
en,"Springfield, MO",Absolutely devastating fire happening right now at Notre Dame Cathedral in Paris. :( https://t.co/dKqrSgQP3t
fr,France,"The roof of Notre Dame contained 220 tonnes of lead, some to much of which can be presumed to have been volatilized… https://t.co/zSMkCpqKgF"
en,Bal,The Maryland State Library and The Maryland State Library for the Blind and Physically Handicapped join with the wo… https://t.co/qd63FUtIR4
fr,,Thisdaylive - Fire Guts Notre Dame Cathedral in Paris https://t.co/9VyUlfuiaK
en,"Paris, France",French emergency crews say they will not be taking up Donald Trump's suggestions for fighting Notre-Dame blaze 'as… https://t.co/24hSxlaCM3
fr,Novalaise,Fire engulfs Notre Dame cathedral https://t.co/MvUxC4OAff
en,"#Buffalo, Ny",Watch what happened at 25:42 in @sputnik_fr's broadcast: Notre-Dame de Paris en feu https://t.co/FvtyugtZak
nl,"Den Haag, Nederland","Actually, Donny Stable Genius, the French thought about this AS WELL:
https://t.co/QoiwpxuVIa https://t.co/P6UBwYH7ys"
fr,PARIS-,On se calme https://t.co/00ZTjyiTjU
en,"Cologne, Germany","“Notre-Dame LATEST: Paris fire service 'not sure' if blaze can be stopped”
 https://t.co/I8Ggj0XtVg"
en,"Louisville, KY",Hope is fading. https://t.co/0S900gjZ8v
en,"Westminster, CO","Sigh.""All means are being used, except for water-bombing aircraft which, if used, could lead to the collapse of the… https://t.co/isO62zEzRW"
en,Mexico,"When I lived in #Paris, few things gave me as much joy as riding past #NotreDame in the early evening. What a sad s… https://t.co/TbYG099DTu"
en,"Tampa, FL",For the francophiles ... the coverage from Le Monde is here: https://t.co/icOCYHwO2x
en,Toronto + Cambridge,the scene from above is horrifying https://t.co/mXUXp2Mc2n
fr,"La Madeleine, France",Tristesse #NotreDame  https://t.co/EulmPqhKPg
en,Luxembourg,BREAKING   Fire Breaks Out At Notre Dame Cathedral Video 16 (FR M6) https://t.co/T4JWZ3FMsv https://t.co/ofb8x3Pfoz
en,Luxembourg,BREAKING   Fire Breaks Out At Notre Dame Cathedral Video 15 (FR BFM) https://t.co/R2V3HZTxGa https://t.co/PBb9gajudw
en,"Munich, Bavaria",Notre Dame cathedral in Paris 1840 before restoration https://t.co/1HDAeALxtC
en,Atake ,notre dame cathedral fr on fire tf goin on
en,Los Angeles,"The loss fr the fire @ Notre Dame is immeasurable.This is an absolute tragedy not only to France, generations past… https://t.co/w8996JLAB8"
en,"New York, USA","Watch updates on #NotreDame in #Paris on @lemondefr 
https://t.co/3XYTeKiZCt #Incendie 💔😢"
en,"Stockholm, Sweden","Notre-Dame de Paris may be right now on its way to burn down completely. Right now, firemen do not know if they can… https://t.co/XCfFdOfwks"
en,"San Diego via Rockport, Mass.",Le Monde is doing amazing journalism in the face of this horrific fire at Notre Dame: https://t.co/IoT1pmRTHV There… https://t.co/Zho7E8QGZJ
en,"Paris, France",The Vatican has issued a statement expressing its  ‘shock and sadness’ at the fire. https://t.co/rNS4YVweHo
en,"Baltimore, MD, USA",some archival pictures of #notredame dating from before the last major restoration in the mid 19th Century  HT… https://t.co/oQ7Iz1MpIb
en,"Wellington, New Zealand",Time to restore again...1840 - Notre Dame avant restauration - Paris Unplugged https://t.co/E9ua9n6Xx1
en,"Richmond, CA",It's been a long time since I teared up so much at work. And almost never over an inanimate object. https://t.co/SANit4UGwT
fr,,"2018, Paris - Notre Dame, one of the most beautiful monuments in Paris, is burning and no one could prevent it, eve… https://t.co/7dNzjEuteQ"
en,planet earth,For those who can bear watching :( https://t.co/85stIKf3WM
fr,,@herpsonc Collect for Notre Dame #NotreDame  https://t.co/YUu3FtvS79
fr,France,"🚨 You can already make a donation to help us restore Notre Dame! 🚨
Please please please consider helping! 🙏🙏🙏

https://t.co/VsK5AnHtov"
en,"Kansas City, MO","I'm sure I'm not the only one whose first thought wasn't something like ""isn't the whole thing made of stone? How i… https://t.co/6bYR42hyr1"
fr,,"@afneil In Sept 2016, a jihadi tried to blow up a car containing six gas cylinders in front of #NotreDame. She will… https://t.co/5sWCMeVnlh"
fr,"Paris-l'Hôpital, France","Amen !!! 
https://t.co/WZxz21tY17"
nl,"Gent, België",Livestream: https://t.co/YGVHiMpZ50 #NotreDame @FRANCE24 https://t.co/V5yMhoiT7W
en,"Caledon, Ontario",Lots of great 19th c images of #NotreDame. https://t.co/eXE95Canqp (ht @naypinya)
en,"Paris, France",Paris Match is reporting that many of the art works in #NotreDame have been secured. Hard to believe it given tyhe… https://t.co/LwOJBjnq6m
fr,"Alsace, France","#NOTRE_DAME Cathedral and church bells in Strasbourg, sounds like solidarity for #Paris #NotreDame what a tragedy 😢… https://t.co/rBy8PkoCwV"
en,"Granbury, TX","20 years ago, I had the privilege of seeing #NotreDame . Wanted so badly to see it again this summer. Truly a wonde… https://t.co/fGNnCnJBFx"
en,Earth,@risetoflyy @LadyM3033 They seem to have a thing for fires lately - translate this page and read all the other news… https://t.co/E6G14qLwDC
de,Chur,Tristesse. https://t.co/J46KHKehml
en,Kuwait,"In 2017, “the Friends of Notre-Dame foundation estimates $40 million [is needed] for urgent repairs, it hopes to ra… https://t.co/yfiX4esOs6"
en-gb,"England, United Kingdom",Fr the notre dame situation is such a shame
fr,,"Our Lady of Paris in flames, the arrow has collapsed

https://t.co/LShvaW4tAa"
fr,londres,CHUTTTTTTTT CHUTTTTTTTT CHUTTTTTTTT https://t.co/Pj3BkaLGUc
en,Europe,14 million visitors a year: What you need to know about Notre-Dame Cathedral https://t.co/ozO2hZtD4i
fr,"Paris, France",Fire at Notre Dame cathedral: Live updates https://t.co/tjGSl9ZbSz https://t.co/0IGnMhv0kF
en,,@SaraCarterDC @BuckSexton @FRANCE24 @DailyMailUK @euronews @INTERPOL_HQ @Pontifex @franceintheus @France24_en… https://t.co/oN9FquBQCR
fr,Range Lover,The treasures of #NotreDame #Paris https://t.co/3UeK5IwtjV
en,Chicago,"From LeMonde live updates

You can follow these updates here: https://t.co/1YId990vjh https://t.co/MPFqWzl3XQ"
en,,"https://t.co/vyUjAtmmor
No hope say the firemen!!"
en,,"Notre Dame in flames :-/
 https://t.co/85jM7cff4z"
es,Altea (Alicante),Notre-Dame fire: Paris' historic cathedral ravaged by major blaze https://t.co/SDJs6ldhtM
en,XChicagoland Maine ,@kppeterson1 @st_marymary @RodStryker @KMFollett The cause of the blaze not immediately confirmed..cathedral had be… https://t.co/yCnhYjTt5Q
en,,fr tho im devastated the notre dame is absolutely stunning and now its almost gone
fr,Paris,"For #NotreDame reconstruction
#Help her !  https://t.co/oLAfDIXeQm"
en,"Global & Geneva, Switzerland",So sad to see Notre Dame Cathedral ablaze 🙏🏻 I was sat here watching this stunning serene sunset &amp; ball of flames j… https://t.co/elAfsuQcGQ
en,,"Ancient, revered #NotreDame cathedral in #Paris on fire since three hours ago, fire-fighters still at work, extensi… https://t.co/9BvMgujbMS"
fr,paris,No comment...just wait and hope https://t.co/6RqfYdKXI7
fr,Cannes,@MomentsES https://t.co/59lC4DULLJ help for save Notre dame
en,Europe,World leaders express shock and horror over Notre-Dame blaze https://t.co/bghsnnDmFy
en,Dark side of the matrix,"Today it's a terrible day for Europe and the culture, and all the Christianity

https://t.co/vU366Ifec7"
en,"Paris, France","World leaders show solidarity with Paris as Notre-Dame burns
https://t.co/ILliGXfa6L"
en,Héliopolis,"I can’t realize. Notre Dame is burning.
https://t.co/bKEWkQVVlR"
en,"Philadelphia, PA","Fighting the Notre-Dame fire from above isn't possible.  A danger for the cathedral itself, which could collapse an… https://t.co/fipIIx8TxJ"
en,plantant mes choux,"Re-reading Hugo's ""Paris à vol d'oiseau"" (A Bird's Eye View of Paris) from Notre-Dame de Paris. The facts aren't al… https://t.co/IOHnPKdCqY"
en,County Durham,Devastating watching the news as Notre Dame Cathedral is consumed by flames.  Our Pontop Partnership Choir was prac… https://t.co/24srkQdCAQ
fr,"Paris, France",Massive Fire Breaks Out at Notre-Dame Cathedral in Paris https://t.co/xhzLpAed2H https://t.co/HUcPedxbL9
en,Chicago,Notre Dame de Chartres is version #5 of the churches / cathedrals built on her foundation. Fire was the source of d… https://t.co/oFpKmB4fTC
en,"Los Angeles, California","I am heartbroken, I wept watching the videos. Today the 12th century #NotreDameCathedral in #Paris—beloved by milli… https://t.co/V9E32sLwxI"
en-gb,Gilli,So heart-breaking. I loved visiting Notre-Dame 😪💔 https://t.co/BjdPoPJcyq
en,Anfield,"Notre Dame burnt down fr. after 850 years, a great piece of history lost"
en,"Port St. Lucie, FL. 34983",French Firefighters ‘not sure’ if Notre Dame fire can be stopped &amp; if Notre Dame Cathedral can be save.… https://t.co/6J3ONY91Qe
en,"Washington, D.C.",Notre Dame was too tall for Paris’s fire fighting equipment. https://t.co/7jfwY2VCua via @LePoint
fr,France (74),@Svetlana_Mori @hakentrigger Lien direct : https://t.co/xX4ViADezl
en,"Margate, Kent, UK","Inside Notre Dame. One of the oldest structures in Paris.

https://t.co/H91IHTLHpN https://t.co/C0JSJFTTJQ"
en,,"""We are not sure we can stop the spread of fire.""
https://t.co/lDLE00Ha4L #NotreDameCathedral"
en,Bulgaria,Speechless ... https://t.co/TFHEHE9eIq
en,Ireland,"3 days ago Ines Madani, an Islamist activist, was sentenced for plotting a terror attack on Notre Dame in 2016: https://t.co/j5Mj0GEtdB"
fr,"c/o @Roxaned, Curtis Brown","@guygavrielkay A friend of mine just reminded us that the cathedral of Reims was bombed in 1914. Now, it looks like… https://t.co/jVC1Fg4RaE"
en,Brighton UK,@afneil The problem with the division between the state and the church in France. The state could not fund the rest… https://t.co/8higGc4s6T
en,Coventry/Wood Green,"@giles_fraser Hi Giles, I work for GoFundMe and am seeing lots of campaigns being set up for Notre Dame. We really… https://t.co/Gm9GBaBftv"
en,,Sorry to hear about this:/ https://t.co/qf1mkDvdNd
en,Greece,#notredame #pillarsoftheearth come true.... so sad. I sincerely hope this catastrophe was not intended. https://t.co/16Ipn8UeLu
en,Paris,"Tweet de redfrog (@redfrog), à 15 avr. à 21:48 - As the Notre Dame cathedral went up in flames, YouTube flagged liv… https://t.co/DAdBQ9jP6g"
en,"Lawyer, Human Rights Advocate,",Saddened to see flames engulf such a beautiful and historical place in Paris. https://t.co/DcF6BPNjiq
en,Madrid,It’s not happening! It’s not happening! 😰 https://t.co/tLPmCsdJ7U
fr,France,Tristesse absolue... https://t.co/bW28w0qrqx
en,"Paris, France","French fire crews 'not sure' if Notre-Dame fire can be stopped
https://t.co/O4i5oVpvHK"
fr,Paris,@csapin Inutile !!! https://t.co/8OoDV81u1T
fr,France,"#Incendie #NotreDame #Paris
Why ""flying water tankers"" can't be used to fight the #fire⤵️ 
https://t.co/HBbp8FSNxW https://t.co/CwhWZgp6yj"
fr,Paris,@pierreneerinckx @LCI Inutile : https://t.co/8OoDV8j5qt
en,Betelgeuse Five,"#NotreDame before its 1840 restoration. 
https://t.co/UZfvhxGFYY"
en,Lietuva,A heartbreaking day for Paris and for the world. #NotreDameDeParis https://t.co/hsGvPmK5ZW via @Figaro_Culture
fr,France,"#NotreDame #NotreDamedeParis #notre dame #NOTRE_DAME 
#France 

#macron20h 
#giletsjaunes #giletjaune 

https://t.co/F5nzkmwdYI"
fr,Paris 75020,Redirect Notice https://t.co/62fKCPV4Td
en,,"#Paris: Notre-Dame, where a fire broke out around 18h50. The frame of the cathedral is going up in smoke. The arrow… https://t.co/17zKr483nt"
en,Etats-Unis,It’s a tragedy. Let’s all support Notre Dame. Our common heritage. https://t.co/4YYcp6qQkP via @notredameparis
en,,"It is the moment to be generous and help @notredameparis 

https://t.co/f1dPgBeGFY

#NotreDameCathedral… https://t.co/SBOfg93Gwh"
en,"Baltimore, MD","Oohhh...this makes my soul ache.

https://t.co/uF2e5dhxg3 https://t.co/l8DfwzxAYA"
en,,How You Can Help - Friends of Notre-Dame de Paris:  Donate to the Cathedral’s restoration fund.… https://t.co/pp0a0xzjBW
en,AI 8K+5G ecosystem,"@phanthanhtom Fun fact:
I used to live in Notre-Dame-de-Grâce (but only barely in NDG, as @_SmithNicholas_ can part… https://t.co/6ePruiO9Hh"
en,Henrico County Virginia,"The Cathedral of Notre Dame will be remembered as an Easter Tragedy (and I'm not Roman Catholic)
https://t.co/XUZkDafzsW"
en,New York City,"May God watch out for Paris and France, my heart goes out to the people.  https://t.co/TUbz8IASN9"
en,AI 8K+5G ecosystem,"@phanthanhtom Everything in Québec is either Saint(e)-so-and-so-de-such-and-such or Notre-Dame-de-whatever.

My fav… https://t.co/nuQOa8DXg0"
en,"Philadelphia, PA",@ThePhifthQ @SixersFrance @SixersFR @SixersFRA @FR_Sixers I'm in Paris rn and was just at the Notre Dame this morning. Really shocking.
el,Λευκωσία / Nicosia,"#NotreDame possible cause of the fire according to firefighters is renovation works, says @libe https://t.co/qVOV52KQ27"
en,"St. Louis, Missouri","@candrson @pjlacasse22 It's remains of the bombed Notre-Dame church in St. Lô, France. https://t.co/nBHVSTGjwv"
en,"Washington, DC",Le Figaro répond à Trump: “So horrible to watch the massive fire at Notre Dame Cathedral in Paris. Perhaps flying w… https://t.co/HR613Psima
en,"Paris, France","'Paris is disfigured, it will never be like it was before'
https://t.co/TGR24Zg8qN"
fr,BIGB4NG 👑 BTS 💣 BLACKPINK 💕,"Notre dame burning is tragic considering its importance in history but since it's fr****'s, i dont feel really that sad 😐"
en,France,Oh Holy Fire!!!......did they say the church was built GOTHIC STYLE ??? Churches are houses where God's SPIRIT dwel… https://t.co/DQs8bNw6Bu
en,San Francisco,"Framing of Notre Dame, from the cathedral's web site.

https://t.co/Kc6ebHKRtR"
en,"Fort Worth, TX",It's so sad https://t.co/LWkwF1ibmS
en,"Nashville, TN","I cannot believe my eyes. And I'm surprised by my emotion and speechlessness. When in Paris, I often cross parts of… https://t.co/HuCJ2MdSco"
en,,"A look at the intricate, medieval woodwork that used to be the roof of Notre Dame: https://t.co/IvjdZxLH7U"
en,"Paris, France","Today, perhaps. Tomorrow, surely! Don't give up, support restauration of #NotreDame
#SaveNotreDame… https://t.co/aEzBE437HU"
en,,Notre-Dame fire: Paris' historic cathedral ravaged by major blaze https://t.co/nd7V3D7fjb
en,"Belfast, Northern Ireland",Only a few days ago bronze statues were removed from the Notre-Dame spire. Worryingly this report says statues were… https://t.co/Yqua22GdT4
en,"Overland Park, KS","This is where Napoleon was crowned Emperor.......
https://t.co/zZh90OEgrQ"
it,Italia,https://t.co/eltLtvAhcZ che tragedia 😱
en,"Paris, France",Very sorry 😢 to see the fire on Saint-Michel Notre Dame de Paris 😢. https://t.co/4R917yRZOg
en,"Plymouth, UK","Fire consuming Notre Dame de Paris, workers scrambling “to save all the artworks that can be saved.”… https://t.co/My3ehX0iiX"
en,"Vancouver, British Columbia","Saddened by this cultural tragedy. Notre-Dame de Paris.
https://t.co/NDXD5IFVaF"
fr,,"There it is... Make a movie about #Flint and
@realDonaldTrump will start noticing... and twitting / ranting stupid… https://t.co/oIRlaYsj4O"
en,,What we know so far about how the fire at Notre-Dame started https://t.co/U6CKZUSaCs via @TheLocalFrance
en,world's citizen,"Our heart is burning. Never thought I would be crying non stop for a monument. But it's a fact, I am as devastated… https://t.co/b5apXCiU1q"
en,informatics ,i'm fr sad about notre dame bro
en-gb,"Genève, Suisse",Notre-Dame in Paris is burning by a huge fire ! Is this a symbol of the French Church ? https://t.co/vbFvZ10xPM
fr,Novalaise,Notre-Dame cathedral ablaze: in pictures https://t.co/KFRlU5O2UT
en,"Paris, France","You are so lucky! For a lot of Parisians, they just don't know how lucky they were... Time change, time is for futu… https://t.co/4SQPnlVyZr"
en,Everyewhere,"As I suspected, renovation works at Notre Dame ceased for the day at least an hour before the fire. https://t.co/xc6rSiYdkp"
fr,"St Louis, MO","@dtpowis i don't think i agree with you on this @dtpowis Notre Dame, today, stands as a symbol beyond FR or Catholi… https://t.co/MQPd1f5cn1"
en,"Denver, CO",Notre Dame de Paris #notredamedeparis Honor the History of this Cathedral that has stood for almost 900 years!… https://t.co/stnFQTPaIk
en,United States,"Media changing narrative: Notre Dame was on a verge of collapse...

6 days before #EasterSunday

Notre-Dame de Pari… https://t.co/EIpcB9gL0L"
fr,Novalaise,Notre Dame Cathedral: spire collapses in huge fire – live news https://t.co/aqbL5D13Aq
en,"Paris, France","Notre-Dame fire - here's everything we know so far
https://t.co/D7JDrwRCVt"
fr,Raiding a tomb,"@WhitesOpinion @Rev09967646 @C_Dickerson @BBCBreaking https://t.co/OcaaiptCBI

Have fun translating."
en,,"Tristesse. 

https://t.co/OLDb7AvEv4"
en,"Paris, France","Please, don't cry! Help to raise a new cathedral for the 8 next centuries! Fundraising for supporting #NotreDame re… https://t.co/9QXCGK3xNF"
en,United States,@drmikemurdock please pray fr Paris Notre Dame is on fire
en,"Stockholm, Sweden","“It's finished, we'll never be able to see it again”: Horrified eyewitnesses react as flames ravage Paris cathedral. https://t.co/6pM09U5KXz"
en,,Construction workers gone at 5:30. Fire alarm went off at 6:30.  https://t.co/mC8hGdjblq
en,Scotland,We're heartbroken to hear the news from Paris this evening. 💔🇫🇷 https://t.co/tS3sc1QZHG
en-gb,"Islington, London",The tragedy of what is being lost in the roofs: La charpente | Notre Dame de Paris https://t.co/9qVQmWYuNm
en,United States,"Here is a link to donate to the renovations of Notre Dame Cathedral, which is suffering a devastating fire. The pag… https://t.co/blOkMWLJA2"
en,,this notre dame cathedral fire is absolutely devastating 😭
en,"Stockholm, Sweden",What we know so far about how the fire at Notre-Dame started. https://t.co/TifObaGgtQ
en,"Dublin, Ireland",France definitely has the skilled workforce that will be needed to reconstruct Notre Dame de Paris. I can't think o… https://t.co/zFRW6bT0hb
en,USA,"Fire devastates Notre-Dame Cathedral, centuries-old Parisian landmark https://t.co/QURDIXN8go #Paris #NotreDame #fire #FR"
en,"Somewhere near Baltimore, MD","@CNN @jaketapper  keeps saying the scaffolding is wood, but I don't think so.  https://t.co/aE3fOvgPFP has a video… https://t.co/WooJOtzmxV"
en,"here, there, everywhere . ","awful, horrific.                 https://t.co/FQHvTUxa7y"
fr,Paris,"@realDonaldTrump Homage of Victor Hugo in his novel Notre Dame written in 1831: «Without doubt, it is still today a… https://t.co/9dCiTCnonH"
fr,Paris et Toulouse,"@realDonaldTrump Hi Mr Potus, please use Google translate to read this
https://t.co/FnvANifGcp

Bisous"
fr,Strasbourg,"@therealbouterse @SeriousCharly @realDonaldTrump These are the only ""plans""
Source https://t.co/smGxXuPkNR… https://t.co/nWgurrhJ6D"
en,"Paris, France","UNESCO, which is based in Paris, said Monday that it ""stood at #France's side to save and restore"" the cathedral, d… https://t.co/2Xk0rqXJme"
en,Mediterranean,"Tragic that some of the treasures inside the Notre Dame can never be replaced. Still, here is where you can contrib… https://t.co/19IFhl9aBn"
en-GB,now here,real shame about Notre dame cathedral fr
fr,"Paris, Ile-de-France",Sitting at work thousands of kms away doesn’t make the horrible sight of #notredame ablaze any less painful. We wil… https://t.co/7XTe0l3akB
fr,bts + taylor + snsd + gfriend,fr im about to cry theres so many pics of notre dame on my tl im so sad we're losing so much already
en,,"PLEASE WORLD HELP US, GIVE A LITTLE AMOUNT OF MONEY TO SAVE NOTRE DAME CATHEDRAL.
Twitter, s'il te plait, aide moi… https://t.co/SOdq0Bi1Xe"
en,THE MAGICAL FIELDS OF LIFE,IN PICTURES: Watch Notre-Dame's 16 bronze statues being flown over Paris https://t.co/4uOtHeTl30 via @TheLocalFrance
en,Newbury West Berkshire England,Devastated #NotreDame https://t.co/PE2CCKR9ug
en,"Paris, France","@BTS__Europe @ARMYFRANCE_ @ProjetBtsFrance @BTS_BANGTAN_FR my heart is broken, i live nearby Notre Dame and i like… https://t.co/KUGXe18Z7W"
en,The Gates of Hell,"@NehmahlCutie @PrisonPlanet France24 confirms that the ""Crown of Thorns"", has been saved, per Fr. Frederick at Notre Dame."
en,"San Francisco, CA",Feeling heavy hearted watching Notre-Dame de Paris burn. Such a beautiful bit of man made creation. A center to the… https://t.co/13nK7VnPuB
en,"Paris, France","It's ""just stone and wood"", but 800 centuries destroy by flames cannot let you stone heart... #NotreDame… https://t.co/hAriF81cc6"
en,"Minerva, Ohio",'Paris is disfigured': Horrified eyewitnesses react as flames ravage Notre-Dame https://t.co/4MupDDkCie
en,"Texas, USA","Sad, but effectively what is happening to the Catholic Church.  Bring on more so called illegals.  Very Sad.. https://t.co/A8izSFTUPN"
en,"Sao Paulo, Brazil",A very bad news :( https://t.co/056anmCgG3
en,,Notre Dame has relics of the Crown and Thorns that Jesus Christ was forced to wear on the day of his crucifixion.… https://t.co/wi1N6dbcx0
en,UEA,"it’s breaking my heart to see the lady of paris burning, une patrimoine de l'humanité 😥 https://t.co/BIiEkL1RuV"
