language,location,message
en,"greenwood, indiana",I wonder what the deeper meaning is to the Notre Dame Cathedral burning during the most important week of the year… https://t.co/b56dXwylz1
en,NYC,"RT @newadvent: ‘Fearless’ Paris Fire Brigade chaplain Fr. Jean-Marc Fournier, former FSSP priest, rescued Blessed Sacrament and relics from…"
en,Kolkata,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
hr,"posture, fix it","@Conker327 @piagnone @Eugene_debs_hog @380kmh The Notre Dame is not maintained by the state (anymore, it seems it w… https://t.co/e5G7Iv46iT"
en,"Oregon, USA","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,"RT @incunabula: Monsigneur Philippe Marsset, Vicar-General of the Archdiocese of Paris: ""Inside everything is flooded, charred, damaged. Th…"
en,United States,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
es,,"RT @towersight: Paris firefighters brigade used Tecdron' Sentinel UGV inside Notre Dame Cathedral 

https://t.co/cI4faXT4j9

https://t.co/j…"
en,Democratic Northern Virginia,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"South Africa, Pretoria",Hope &amp; pray France will have the blessings of the entire world to restore - The masterpieces of Notre-Dame | Notre… https://t.co/ck7fN3qdKM
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Ulaanbaatar, Mongolia","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,,"Monsigneur Philippe Marsset, Vicar-General of the Archdiocese of Paris: ""Inside everything is flooded, charred, dam… https://t.co/Zp9wokk86O"
en,"Marseille, France",Turfu https://t.co/gJleG1lZeT
pt,"Fortaleza, Ceará","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,Dublin Ireland,Paris: First images emerge of inside fire-ravaged Notre-Dame Cathedral https://t.co/MeB2r7zDCG
pt,"Tir na nog, Imateria, Earth ",RT @nicolas_veron: “The great rose windows appear not to have suffered catastrophic damage” said France’s culture minister in a press brief…
pt,"Tir na nog, Imateria, Earth ","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,BOSTON - ACLU,"RT @confunctionist: #TrumpThoughts tweet threats to knock down the Empire State Building, lifting King Kong DVD sales, spiking GDP, and cou…"
en,,"A #hero of the Faith
Fr Fournier at #NotreDameDeParis #bataclan #afghanistan

Into many fires 
Say a prayer for him… https://t.co/l7T44d4kKj"
en,"God's Country, MN","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Washington, DC","Pre-fire photographs above the arched nave of Notre Dame:  The timber dates to the 1200's, and some is said to have… https://t.co/RbKzDiPERe"
en,Atlanta,"RT @JerryDunleavy: The rose windows at Notre Dame Cathedral have survived.
https://t.co/GxGjO9xawi"
es,Ibiza,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,,RT @schola_cantorum: More here: https://t.co/a4LTdExBrn
es,México D.F,RT @StephanieLahey: #NotreDame: The rosaces survived! https://t.co/sBKd4Sjj5S
it,"Puglia, Italia",RT @latinmassuk: Fr. Fournier serves as the chaplain to the Paris fire service. He went into Notre Dame as it was burning to recover the Bl…
fr,he/him,"RT @TwogFr: Drame national : 

https://t.co/3D3GW1yZGE"
en,Pacific NW,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Texas, USA","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,Earth ,"RT @Limportant_fr: Audrey Hepburn, Cary Grant, Notre Dame (Charade, 1963)💔 https://t.co/dvP14tKnRN @largottes https://t.co/sU6xY82LpW"
en,,RT @texasinafrica: The rose windows survived. #NotreDamedeParis https://t.co/WZ0jJrYwut
en,,RT @cjmoose: I've seen some comments from ppl wondering what's burning if the cathedral of Notre Dame de Paris is built of stone.  There is…
en,,RT @schola_cantorum: And more again here: https://t.co/YtD51bTPfG
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Toronto, Ontario",RT @Sbelltenor: Wow... no words :( https://t.co/qXAnZknXBM
en-gb,Gloucestershire,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,Ireland,"RT @drmatthewhardy: Roof structure of #NotreDame in photo and drawing, aka 'la Forêt'
https://t.co/uiTnAlktG3! https://t.co/V4RFMsoakV"
en,,RT @texasinafrica: The rose windows survived. #NotreDamedeParis https://t.co/WZ0jJrYwut
en,,"For those interested, article in Le Monde re: what's saved, damaged or lost at Notre Dame. In short, organ + window… https://t.co/7w0ZTxB6O7"
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"London, UK",And more again here: https://t.co/YtD51bTPfG
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Manhattan, NY","@scottycknight #DotardTrump: 
""I've already donated to the Notre Dame rebuild fund fr my Inaugural Fund, salary, no… https://t.co/xiRNM9YxBy"
en,"Boston, MA","RT @StephenOddo: Notre Dame Cathedral needs your support in the effort to rebuild. Here are two places you can donate now

Friends of @notr…"
en,,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Nags Head, NC",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,Texas ♡ Yeshua ,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Memphis, TN","If you’d like to make a donation to help rebuild Notre Dame de Paris, you can do so on the link below. Two billiona… https://t.co/Uy8Kq6z3hR"
en,the back building,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,DC,"RT @OKnox: If you happen to be in Paris, and had planned to visit Notre Dame, one alternative: Chartres. It's only about an hour by train f…"
fr,Dedans Twitter,"Drame national : 

https://t.co/3D3GW1yZGE"
en,Toronto,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Chicago, IL",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Guelph, Ontario",RT @jondillon: @mathewi It’s seems they don’t have trees to replace the roof. Sorry this in French https://t.co/l8M48lAS34 Here’s the quote…
uk,"Хмельницький, Україна","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,Βρυξέλλες - Δράμα,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
fr,"Indianapolis, IN",Donate - Friends of Notre-Dame de Paris. If you wish to donate to rebuild #NotreDameDeParis this is the American ar… https://t.co/aveVJ6GMuI
en,she / her / 19+ 🇵🇭,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"London, England UK ","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
fi,"Espoo,Suomi,Finlande","RT @FactcheckEU: There are about 2 acts of vandalism against churches every day in France, including satanic, neo-nazi, anarchist or Islami…"
en,Toussaint,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"43.776188,-79.149103",RT @jondillon: @mathewi It’s seems they don’t have trees to replace the roof. Sorry this in French https://t.co/l8M48lAS34 Here’s the quote…
en,"Florida, USA",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Southwest, FL","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,RT @texasinafrica: The rose windows survived. #NotreDamedeParis https://t.co/WZ0jJrYwut
en,"Texas, USA",@Static_Rage @desertcritter11 @Aim22High Here's your supporting document for protocol. So that part seems fairly le… https://t.co/JFEMYLEd80
en,"Paris, France",@mathewi It’s seems they don’t have trees to replace the roof. Sorry this in French https://t.co/l8M48lAS34 Here’s… https://t.co/5gokx0S9YB
en,Indiana,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Belgrade, Europe","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,a Brontë novel,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
es,España,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Raleigh, NC","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,London!,"I can't find anything about the claim, and in fact people working in the timber industry believe there it will take… https://t.co/6SXfjb4ybL"
en,Wisconsin,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Houston, TX","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en-gb,"Aquitaine, France","@ACsank They have been measured by dendrologists, maybe even dendrochronologists, hence the information about when… https://t.co/BLrqCZcQZl"
en,Mayfair W1,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Cambridge, England","The three glorious rose windows of Notre-Dame survived the flames. We are thankful, indeed...
https://t.co/HkPvglZGYW"
en,"Stockholm, Sweden",RT @TheLocalFrance: How bad is the damage to Notre-Dame? https://t.co/uHJ5TivYba https://t.co/uXt5d62Sh9
en,Central Connecticut,"RT @JerryDunleavy: The rose windows at Notre Dame Cathedral have survived.
https://t.co/GxGjO9xawi"
en,"Atlanta, GA","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
pt,,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,Nebraska,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,My Heart is on Notre Dame...God was silent when Jesus Cried
en,Bombay,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Berlin, Germany","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Boston, MA","RT @OKnox: If you happen to be in Paris, and had planned to visit Notre Dame, one alternative: Chartres. It's only about an hour by train f…"
en,"New York, USA","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Roanoke, VA","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,Hagerstown,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
fi,,RT @TheLocalFrance: How bad is the damage to Notre-Dame? https://t.co/uHJ5TivYba https://t.co/uXt5d62Sh9
en,European Union ,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Portland, OR USA","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Valrico, FL",Slider comparisons of the before and after the Norte Dame Fire.... https://t.co/I7y0wdAq7l
en, France,"@adndotcom WRONG ! lot of treasures destroyed , big organ in bad mood under rubbish and water , little organ burned… https://t.co/u2P5MJwCKj"
en,"Lagos, Nigeria","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Jacksonville, FL","RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,Rep'd by Michael Curry at DMLA,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Denver, Colorado",For all my friends who want to support the reconstruction of the Notre Dame - this is the official nonprofit who is… https://t.co/Q6rHhpBYDn
es,"Oslo, Noruega",RT @FactcheckEU: #NotreDameFire Here's why firefighters are not using water bomber planes: https://t.co/4T7eL7z0do https://t.co/AHk8jxdplV
en,Global,"Notre Dame, before and after pictures. https://t.co/N0CFyRkPy3"
en,London!,"@Ned_Donovan If it helps I can't find anything in French about the claim, and industry leaders worry there isn't en… https://t.co/MyKy9HWlPY"
en,"Washington, DC","If you happen to be in Paris, and had planned to visit Notre Dame, one alternative: Chartres. It's only about an ho… https://t.co/7stz7HuCfe"
en,Bay Area,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Chicago, IL",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Detroit, MI",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"NL, CANADA","RT @jenditchburn: Before &amp; after photos of #NotreDameDeParis in @lemondefr are striking.
https://t.co/XNhy4YsBbW"
en,Europe,"There are about 2 acts of vandalism against churches every day in France, including satanic, neo-nazi, anarchist or… https://t.co/uIPXWPBSgS"
en,,"RT @towersight: Paris firefighters brigade used Tecdron' Sentinel UGV inside Notre Dame Cathedral 

https://t.co/cI4faXT4j9

https://t.co/j…"
en,Toulouse (France),"Notre-Dame de Paris, before and after pictures
https://t.co/2Cv0c5i7XP via @lemondefr"
en,"Evanston, IL",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,TX,"RT @JerryDunleavy: The rose windows at Notre Dame Cathedral have survived.
https://t.co/GxGjO9xawi"
es,"Asuncion, Paraguay","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
es,,RT @nicolas_veron: “The great rose windows appear not to have suffered catastrophic damage” said France’s culture minister in a press brief…
en,"Toronto, Ontario","This is for the negativists and the pessimists who already mourned the "" death"" of Notre-Dame. Notre- Dame is UP, a… https://t.co/iuJB5xpvqN"
en,Duckburg,"RT @Supernetworks: As Notre Dame in #Paris burns, the world is mourning but we will rebuild it. Last time I was in Paris was to give a keyn…"
en,,RT @nicolas_veron: “The great rose windows appear not to have suffered catastrophic damage” said France’s culture minister in a press brief…
en,"Paris, France",How bad is the damage to Notre-Dame? https://t.co/uHJ5TivYba https://t.co/uXt5d62Sh9
en,United States,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,,RT @StephanieLahey: #NotreDame: The rosaces survived! https://t.co/sBKd4Sjj5S
en,Moscow,"RT @GeraldineAmiel: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fi…"
ja,埼玉県,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Recife, Brazil","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en, 17-12-18♥️,"this gives me hope 🙏

https://t.co/RD0Na12VFh"
en,TN,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,German part of the EU ,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Binghamton, N.Y.","PARIS, Fr. -- One of the most well-known symbols in France went up in flames Monday. ABC News' Julia Macfarlane has… https://t.co/XLrnaFUpjS"
en,,RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
en,Australia,RT @latinmassuk: Fr. Fournier serves as the chaplain to the Paris fire service. He went into Notre Dame as it was burning to recover the Bl…
en,"Washington, D.C.",From @lemondefr before and after pictures show the damage at Notre Dame https://t.co/36JLE2aQGZ
en,"Florida, USA",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
fr,"Liège, Belgique",comme par hasard https://t.co/JywLVSJm8w
fr,,Daily Nation ke - The treasures of Notre-Dame https://t.co/kV4Gb0lE7r https://t.co/GmRNQK2H3v
en,"Riverview, New Brunswick",RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
fr,"Provence-Alpes-Côte d'Azur, France","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,she/they,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"London, England",Victor Hugo's Hunchback of Notre Dame sales soar on Amazon France https://t.co/hP8ANND2SN via @JReganReg… https://t.co/lze9J3Egc4
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,@HorsHumain the 3 rose Windows survived.  https://t.co/xCWAeklkvB #NotreDameFire #NotreDame #NotreDameCathedral
en,Germany,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"Ontario, CA",RT @CSheehanAP: Before and after shots of #NotreDame in Le Monde ... that night image is incredible. https://t.co/LNkFK88gpL via @lemondefr
en,,RT @nicolas_veron: “The great rose windows appear not to have suffered catastrophic damage” said France’s culture minister in a press brief…
en,,RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
en,Proxima Centauri,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en-gb,"London, England, United Kingdom.","Incendie de Notre-Dame de Paris : l’enquête s’annonce compliquée https://t.co/vuzd1osNfB via @lemondefr
This is the… https://t.co/JycZGdAk89"
en,Portugal,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
fr,"Paris, France",$PRC #ARTPRICE : Artprice (Paris): Donations Appeal for Notre-Dame de Paris - a masterpiece of human creative geniu… https://t.co/35ensZEDi3
en, ,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,‘89 | pan | enby,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,,RT @nicolas_veron: “The great rose windows appear not to have suffered catastrophic damage” said France’s culture minister in a press brief…
en,,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,Great state of TEXAS,RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"47.506339,8.748451",Gustavo Dudamel conducts Berlioz Requiem at Notre-Dame de Paris (recording from 2014). https://t.co/hwxIhgTHDJ
en,Lagos - Owerri - Lagos,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,Amsterdam,"@TinaJordanNYT Charles Marville made photographs of the decorations (30th january 1853, indeed, the French are wron… https://t.co/diWTCHyxOU"
en,Not 100% sure,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,🏜️,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
fr,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,Ghana/Italy.,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"Is YouTube mistake in linking #notredamedeparis to 9/11 and its explanation an AI mistake by the end???

https://t.co/0QkNkrKrzD"
en,Berlin,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,Kenya,"#RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazo… https://t.co/FDppOiaY0t"
en,"Chicago, IL👍",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Melbourne, Victoria","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
fr,Novalaise,"Travelers, celebs express shock over Notre Dame fire, share memories of their visits https://t.co/eGtpglIuf7"
en,"Accra, Ghana","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"San Diego, CA","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Paris, France",Here is a collection of eye-witness accounts of the dramatic night in Pairs when #NotreDame -Dame burned. #RFI_EN '… https://t.co/Z7IpChsjJJ
en,"Washington, USA",RT @nycjim: Daylight reveals the damage to #NotreDameCathedral. https://t.co/HH6qWqpRnW https://t.co/iSLzxGE6XR
fr,Bruxelles (Belgique),RT @RimSarah: The Rector of the Mosque of Lyon calls French Muslims to actively contribute to the national campaign to rebuild #NotreDameDe…
en,United States,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
fr,"Aquitaine, France","RT @remembrancermx: If your heart feels sadness towards Notre Dame, spare a thought for Jerusalem’s Al-Asqa Mosque https://t.co/dDAckNDs9u"
sv,"Stockholm, Sverige","Le Parisien
8 hrs · 
""everyone wishes to restore life asap to this jewel of our heritage"" https://t.co/eSAIF0Ur7i"
en,,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,🇵🇱 | she/her | 17,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
ja,Japan_  ❄️America🍏,"RT @ronivey: If you are heartbroken by the disaster at the #NotreDamedeParis, but hopeful to rebuild, u can donate to the Friends of Notre…"
en,"Windsor, Ontario, Canada","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"New York, NY",RT @RimSarah: The Rector of the Mosque of Lyon calls French Muslims to actively contribute to the national campaign to rebuild #NotreDameDe…
en,Beirut,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,europe,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
fr,France,"RT @nicolascori: source: 
https://t.co/lvqhBoQJk2"
en,Berlin,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,Virginia,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"New York, NY",Before and after shots of #NotreDame in Le Monde ... that night image is incredible. https://t.co/LNkFK88gpL via @lemondefr
en,"Apaseo el Grande, Guanajuato",RT @FactcheckEU: #NotreDameFire Here's why firefighters are not using water bomber planes: https://t.co/4T7eL7z0do https://t.co/AHk8jxdplV
en,"New York, NY (♥️ in Scotland)","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
fr,,"RT @tambourine: the horrible Notre Dame news has also made me think of the historic mosques that have recently been destroyed in China, as…"
en,,RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
en,"Mid-Atlantic, USA",God bless Fr. Fournier.  Fire chaplain entered burning Notre Dame to save Crown of Thorns relic https://t.co/drwWPZaxCd via @MailOnline
en,Paris,The scene around the #NotreDame fire in the French capital last night showed how much Parisians and visitors alike… https://t.co/punIrVnYZy
en,"Texas, USA","RT @JerryDunleavy: The rose windows at Notre Dame Cathedral have survived.
https://t.co/GxGjO9xawi"
en,Southern California,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,Nigeria,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
es,,"RT @FactcheckEU: 4. Yes, this photograph is real. It's a matter of perspective. @CheckNewsfr interviewed the photographer: https://t.co/Fdh…"
en,flavortown,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,United States,RT @TGranicAllen: Say a prayer of thanksgiving for Fr. Fournier who rescued the Blessed Sacrament &amp; The Crown of Thorns in #NotreDame. Prev…
en,"Florida, USA",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,"Houston, TX",RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
