language,location,message
en,"Cambridge, England","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,"Madrid, Comunidad de Madrid","RT @zaralarsson: I know someone probably already said this but it's so funny to me how the billionaires untied and came up with hundreds of millions for the Notre Dame within days while people still don't have clean water to drink. Yall can fix it, yall just don't care."
fr,,"RT @BantignyL: Il n'avait pas mangé depuis 3 jours.
Il a dérobé un fromage dans un supermarché.
Il a été condamné à 3 mois de prison et aussitôt placé en détention.
Alors on peut bien relire Les Misérables et Notre-Dame de Paris.
L'indignité, c'est aujourd'hui.
(via @SelectaMurmure: merci) https://t.co/3wrvvyPyyo"
es,,RT @adnradiochile: Gobierno ofreció cobre y madera chilena para reconstruir Notre Dame https://t.co/E0vqJb7rsJ https://t.co/TpEmp34Jbm
en,,"RT @smh: Christians 'under siege', says Sydney archbishop following Notre-Dame Cathedral fire https://t.co/HFdA5Q8TuM"
pt,cu do judas,"RT @esterjorge: a Catedral de Notre Dame recebendo MILHÕES em doações pra ser restaurada, mas as vítimas do ciclone que atingiu 3 países africanos ainda dependem de água e alimentos"
en,"Hamilton, Ontario","RT @CBC: ""Like all our compatriots, I am sad this evening to see this part of all of us burn,"" President Emmanuel Macron tweeted. https://t.co/jCBcLJnkWy"
en,"Dallas, TX",RT @i_jeonjungkook: @alejandrosilvva @myoonjins are you KIDDING me? literally the IGNORANCE popped out. yes I understand that the planet needs to be saved but let us not pretend that france DOESNT have the Paris accords and are working on. Notre Dame is a piece of HISTORY. it defines us humans and shows our centuries of work.
en,"Mannington,wv","RT @CFBValley: Longest Active Ranking Streaks in the AP Poll (in weeks):

Alabama • 179
Ohio State • 114
Clemson • 68
Oklahoma • 43
Penn State • 40
Georgia • 32
Notre Dame • 28
UCF • 27
LSU • 21
Michigan • 16
West Virginia • 16"
es,"Compostela, Rehiyon ng Gitnang",todo ese cash para Notre dame podía ir dirixido a non sei: salvar vidas se tenia que decir y se dijo
en,,plus de cent ans après la séparation de l'église et de l'état on en est encore la sur la place des religions dans la vie publique. autant qu'on rase notre dame ce sera le plus beau symbole de liberté des esprits #BTP
en,cosmic blue ball,"RT @JovenEuropeo: Lo realmente sorprendente es que haya tenido que suceder algo como lo de Notre-Dame para que podamos saber que, solo en 2018, fueron atacadas 875 iglesias en Francia. 875. Un número ocho veces superior al de iglesias asaltadas durante los primeros meses de la II República. 875."
en,"Las Vegas, NV","There is no way that the Notre Dame fire was simply an ""accident.""

That church was a 700 year old monument to Western Civilization.

I call Arson."
pt,,"RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
en,"York, New Brunswick",The billionaires’ donations will turn Notre Dame into a monument to hypocrisy | Aditya Chakrabortty https://t.co/pwnoekl4DV
en,,"RT @juliaduailibi: Em 2 dias, Notre Dame tem + de R$ 3 bilhões em doações. Em 7 meses, Museu Nacional no Rio recebeu R$ 15 mil de empresas e R$ 142 mil de pessoas (maior doação provavelmente de um cientista de lá). O resto do dinheiro veio de fora: R$ 800 mil da Alemanha e R$ 150 mil da Inglaterra https://t.co/QjVAOTENDS"
es,"Maipú, Metropolitana de Santiago",RT @antontitaa: PIÑERAAA! Está bien que te conmueva lo de Notre Dame pero really ofreciste Cobre y Madera? Eso es real? Wnnn allá ya tienen infinitos recursos.. túuuu dedícate a mejorar las escuelas y liceos en su infraestructura si te sobra tanto material 😡
fr,"France, Paris",RT @drxgan: La barre du milliard d'euros de dons pour la reconstruction de Notre-Dame a été franchie en 24 heures. 267 milliards d'euros suffiraient à éradiquer la faim dans le monde. Quand l'Homme accorde davantage d'importance à son patrimoine culturel qu'à la vie de 800 millions d'affamés
pt,"Caramujo, Niterói","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
pt,"Rio de Janeiro, Brasil","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
pt,"Rio de Janeiro, Brasil","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
fr,,"RT @franceinfo: Notre-Dame de Paris : ""On a la compétence technique pour refaire la cathédrale sans difficulté"" assurent les Compagnons du devoir https://t.co/DCSfOs0Juc https://t.co/6L91W2OqRm"
pl,,"RT @gouldingxshawn: tak wszystko podsumowujac :
na katedre Notre Dame zebrano juz ponad 800 mln euro
a czy na rzeczy takie jak
glod u dzieci, choroby, trwajace wojny, plastik w ocenach i morzach, ktorego sa miliony ton i niszczy tym prawdziwy cud swiata jakim sa zwierzeta i rafa koralowa"
en,,@fernandeznorona Así como nos tuvo sin cuidado el que hayas ido a tirar las cenizas de tu madre a un costado de Notre Dame.
en,"St James, MD",RT @herecometheiris: RETWEET IF YOU LOVE NOTRE DAME FOOTBALL ☘️🏈 https://t.co/RmQ2ueASu4
es,🇻🇪,"RT @Xeylen: Van a usar el mapeo 3D de Notre Dame que hizo Ubisoft para Assassin's Creed Unity para reconstruir la catedral. Para que luego digan que los videojuegos no son un arte. Más de 5000 horas dedicadas a recrear fielmente un lugar, y gracias a ello podrán dejarla tal y como estaba."
es,,Aseguran que Jesús apareció entre las llamas de Notre Dame: estas son las imágenes undefined
en,,"RT @watspn1013: Only days after fire ravaged Notre Dame Cathedral, a New Jersey man was arrested Wednesday after entering St. Patrick’s Cathedral in NYC with 2 cans of GASOLINE, LIGHTER FLUID &amp; BUTANE LIGHTERS.

The man was caught by NYPDCounterTerrorism officers. 

https://t.co/zXRMYLX5DB"
en,,"@moutet A communiqué from the Elysée specifies the restoration project of Notre-Dame: for the arrow, Emmanuel Macron envisages a ""contemporary  architectural gesture"". @SohrabAhmari https://t.co/yWdF7kECk5"
en,"Santa Monica, CA","RT @TVsCarlKinsella: With a click of their fingers, TWO French billionaires have given €300million to restore Notre Dame. Just imagine if billionaires cared as much about uhhhh human people."
en,Seine-Maritime,RT @confucius___: 1 milliard d’euros rassemblés pour Notre-Dame et pour eux on en fait quoi ? https://t.co/psQD5I06KG
es,"DF, Michoacan, Jalisco ","RT @Beatriz32845534: Aquí está la gargola que donará también el pueblo guatemalteco para Notre Dame⤵
#DonaUnaGárgola https://t.co/wTlToRVOoB"
en,,"RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
es,,RT @ElNacionalWeb: ¿La profecía de Nostradamus se cumplió con la tragedia de Notre Dame? https://t.co/CPfURrHliR  https://t.co/gkU5Pcp20v
en,"Boston, MA","RT @GRAPHISOFT: The damage to the Cathedral of Notre-Dame, a magnificent architectural and cultural icon, profoundly moves us. We join the architecture community in offering our support as the work of rebuilding begins. From Budapest to Paris with Love. #NotreDame https://t.co/9uBbdVnlRn"
en,"California, USA",RT @VegNews: Vegan Nobel Peace Prize-nominated activist @GretaThunberg wants us to act fast for the planet the way we did for Notre Dame. We're with her! &gt;&gt; https://t.co/z3lGPOnuqc https://t.co/xjtSybBYEo
en,"SFO, CA",RT @coasttocoastam: Video: 'Jesus' Spotted in Notre Dame Fire https://t.co/jbSCiEQX5H
es,CHILE,RT @Cooperativa: Piñera ofreció madera y cobre chileno para reconstruir Notre Dame #CooperativaOpina https://t.co/s4Lfooc8fF https://t.co/AXmwjmekQs
fr,"Paris, France","RT @pmcouteaux: Un nouveau témoignage d’un grand intérêt... La société lorraine qui restaurait la flèche de Notre-Dame répond aux accusations: ""Beaucoup parlent sans savoir"" https://t.co/CUo4RFF9Un"
fr,@newtskat 🖤,RT @confucius___: 1 milliard d’euros rassemblés pour Notre-Dame et pour eux on en fait quoi ? https://t.co/psQD5I06KG
fr,"là-bas, ICI",Je me demande si les gens ont plus parlé de la mort de Johnny ou de l'incendie de Notre-Dame
ca,,RT @Ornithomedia: Incendie de Notre-Dame de Paris : les Faucons crécerelles (Falco tinnunculus) et les autres #oiseaux chassés par les flammes https://t.co/WIShq831oA #birds #NotreDame #NotreDameDeParis https://t.co/AwWNN2vxXy
fr,Corse France,"RT @yougs15: Proposition de reconstruction de la flèche de notre dame de Paris par Eric Le Goff 
@EmmanuelMacron 
@EPhilippePM
@bernstephane 
@Anne_Hidalgo https://t.co/sPkiqzarsE"
en,,RT @__penge: En vérité la situation de notre dame me fait réaliser que les problèmes de l'Afrique doivent être résolu par les africains.
es,,"RT @nanutria: Vi que hay una gente peleando en las redes porque hay mucha gente donando para la reconstrucción de la catedral de Notre Dame, pero no para los niños de África ni para el medio ambiente. Estoy seguro que los que pelean no le donan nada a nadie."
en,,"RT @danniaguerraa: Notre Dame es una tragedia, pero Siria ya lleva 8 años en llamas. https://t.co/tePeTyJOpi"
es,En Todas Partes,"Si Piñera pretende donar madera y cobre para la reconstrucción de la catedral de Notre Dame que aproveche de enviar a : Cecilia Pérez, Patty Maldonado, Dra. Cordero y Lucia Hiriat para reemplazar las GÁRGOLAS #CasoCerrado"
es,Caracas - Venezuela,"Bomberos temen por el frontón de las fachadas laterales de #NotreDameEnLlamas             ,.             https://t.co/NXTGIgM5bS"
es,,"ME ESTAN WEBIANDO!!!??? ESTA WEA ES HORRENDA.
PREFIERO CONSTRUIRLE UNA CASA A MI PRUEBLO QUE HACERLE IGLESIAS A FRANCIA QUE CHUCHA!! https://t.co/X8lmQFtkDS"
en,UK,Honey Bees of the Cathedral Notre-Dame De Paris Are Still Alive https://t.co/hkwMd4vNb1
en,,"RT @QasimRashid: It's good that billionaires &amp; Govts raised $400M in 5 DAYS to repair Notre Dame Cathedral

So why can't billionaires &amp; Govts find $55M in 5 YEARS to repair Flint water pipes?

Watch where people in power spend their money—&amp; where they won't

Justice is when we fix that imbalance."
en,United Kingdom,"RT @zaralarsson: I know someone probably already said this but it's so funny to me how the billionaires untied and came up with hundreds of millions for the Notre Dame within days while people still don't have clean water to drink. Yall can fix it, yall just don't care."
es,Santa Fe - Argentina,Víctor Hugo y Notre Dame en llamas https://t.co/KA6Us3VN0p
es,,"RT @simalic1: Más de 1.1 billones de € recaudados ya para restaurar la catedral de Notre-Dame. Dinero proveniente de las mayores fortunas francesas y europeas, muestra de que si en este mundo hay gente muriendo de hambre y pobreza extrema es porque a estos señoritos les da la jodida gana."
en,nairobi,"RT @LopesInsights: A different geography provokes a different reaction. Notre Dame d'Alep, Syria, 1300 years of history. Who cares? https://t.co/VTSgtJlOC7"
en,Indonesia,Ribuan Artefak Bersejarah di Gereja Notre-Dame Mulai Dievakuasi https://t.co/Ej3IgQHgn1
en,"Oakley, CA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,@HanginDong @TattersallLLC I am actually busy investigating reports that Notre Dame is in South Bend
pt,espaço sideral,RT @webfodase: os 3 bilionarios que doaram pra reconstruir notre dame sabendo q poderiam acabar com a fome de um país mas nao querem https://t.co/avlxJX5yPZ
en,maesteg,Just a thought... since Notre Dame is covered by insurance why don’t they use that £800 million donated by the billionaires and major companies for food and aid for the homeless and 3rd world countries #thosewhoneedit
en,,"RT @ringfox1: $1 billion raised for the  Notre Dame disaster. I get the history behind the Cathedral.BUT.Why can we not raise that sort of money for under privileged, poor, starving, homeless kids and people at home and around the world? How can a building be more important than those in need?"
en,"Anchorage, Alaska","Paris police investigators think an electrical short-circuit most likely caused the fire at Notre Dame Cathedral, a police official said Thursday. https://t.co/ZgHvk4oiBx https://t.co/NMqDXirQ47"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,"Rio de Janeiro, Brasil","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
fr,"Boulogne-Billancourt, France","RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Philadelphia,"Short-circuit likely caused Notre Dame fire, police official says

https://t.co/azJGuF6NwQ"
pl,,"RT @NiezaleznyPolak: Firma odpowiedzialna za remont Notre Dame wydała oświadczenie, że nie miała tam żadnego sprzętu do spawania, ani żadnych łatwopalnych materiałów.
Wyszło też wideo gościa na dachu moment przed pożarem zapalającego coś.
Ktoś jeszcze ma wątpliwości, że to nie wypadek? https://t.co/ief0xIGNPQ"
fr,France,RT @ChanceHenri: @fafan32581123 Il y a que qu’eux qui rigolent juste avant d’arriver devant notre dame  monsieur Macron et le premier ministre rigoler également https://t.co/L0O2j2VQlg
en,Maspeth NY,"RT @ringfox1: $1 billion raised for the  Notre Dame disaster. I get the history behind the Cathedral.BUT.Why can we not raise that sort of money for under privileged, poor, starving, homeless kids and people at home and around the world? How can a building be more important than those in need?"
es,México,"RT @_SirMex: Tragedias de esta semana:
-Notre Dame
-La barba de Jason Momoa"
fr,,"RT @EnzoCamping: Les fortunés quand il faut donner de l’argent pour notre dame VS quand il faut donner de l’argent pour Sidaction, pauvreté, famine https://t.co/0yxruApAsy"
sk,Slovak Republic,"RT @zaralarsson: I know someone probably already said this but it's so funny to me how the billionaires untied and came up with hundreds of millions for the Notre Dame within days while people still don't have clean water to drink. Yall can fix it, yall just don't care."
en,🌏 NZ,"RT @ArchKennedy: Prudent people ask questions in the face of suspicious occurrences, and it is not spreading conspiracy theories to do so. 

Nor is it “far right,” “racist,” or “Islamophobic.” 

https://t.co/VVYQfENoLt"
es,"Río Cuarto, Argentina",RT @Mar__Dominguez: qué carajo les importa si un señor francés que caga euros quiere donar 374783 millones para arreglar notre dame. ustedes se gastan la plata en droga y en birra en vez de dársela a alguien que no tiene para comer y nadie les dice nada. nada les viene bien culiados
en,,"RT @BirdsOfJannah: While the world mourns for the Notre Dame, China is secretly destroying centuries old Mosques and Churches, some of which were architectural heritage sites, and millions of Muslims are bring put in concentration camps #NotreDame https://t.co/R1TwvlH8Gn"
en,France,"RT @T_Nenninger: Désolé de briser les rêves de flèche moderne de #macron.
Navré de couper également court aux élucubrations des #lrem qui se réjouissaient de l'utilisation de nouveaux matériaux ou de l'adjonction d'un rooftop.

Par bonheur il y a des règles sages qui s'imposent pour Notre Dame. https://t.co/k29ApaB8CF"
en,Algum lugar,"@CtrlAltRaka Nem eu. Não tenho facebook 😜 e jamais fui a Paris. E mesmo se tivesse ido, não perderia tempo com foto minha em frente à Notre Dame; acho bem breguinha. E tampouco tenho foto em frente ao Pão de Açúcar ou na frente do Cristo do Corcovado e moro aqui há mais de meio século."
en,,"This is really cool. The artists from ""Assassin's Creed"" offer to help with the rebuilding of Notre Dame Cathedral. Check out the gameplay video to get a really great perspective of the cathedral.
https://t.co/rlvVtrU9kh"
fr,"Hauts-de-Seine, Ile-de-France","RT @Piedo: Edouard Philippe veut une nouvelle flèche sur Notre-Dame, qui réponde aux enjeux de notre époque.

Et là, je ne vous cache pas que je m'interroge : quels sont les enjeux de notre époque en matière de flèche de cathédrale ?"
en,United States,RT @realDonaldTrump: Just had a wonderful conversation with @Pontifex Francis offering condolences from the People of the United States for the horrible and destructive fire at Notre Dame Cathedral. I offered the help of our great experts on renovation and construction as I did....
en,United States,RT @realDonaldTrump: Just had a wonderful conversation with @Pontifex Francis offering condolences from the People of the United States for the horrible and destructive fire at Notre Dame Cathedral. I offered the help of our great experts on renovation and construction as I did....
en,"Miami, Florida","#NotreDameCathedralFire RT @qoopofficial: Conspiracy theories abound 💭 
#NotreDameCathedralFire #conspiracy #notredame #notaconspiracy
https://t.co/IXMvRuzD7j"
en,"Pluto, Jupiter, and Mars","RT @DanaVivianWhite: The burning of Notre Dame reminds marginalized, poor, hungry, homeless, and sick people all over the world that we mean less to the world's richest than a building. If you ever doubted that billionaires could come together financially to save what they care about, now you see."
en,,RT @guardian: The billionaires’ donations will turn Notre Dame into a monument to hypocrisy | Aditya Chakrabortty https://t.co/xrj3KKoulX
pt,"Florianópolis, Brasil","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
fr,Fréjus,"RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
es,,"RT @pomeloblu1: Et la cathédrale ne lui était pas seulement la société, mais encore l’univers, mais encore toute la nature. Il ne rêvait pas d’autres espaliers que les vitraux toujours en fleur, d’autre ombrage que celui de ces feuillages de pierre ..Notre-Dame de Paris 

Art : Cristina Correa https://t.co/ai5sxDwrKc"
en,New York,They Found The Dad And Girl In That Viral Photo Of Notre Dame Before The Fire - BuzzFeed https://t.co/RFjP8Ri7eu
fr,"Paris, Ile-de-France","RT @FrancePetition: Christophe Castaner et son cliché jugé indécent 🔥😱⤵
https://t.co/kp7iZNk17g"
en,"Cape Coral, FL","RT @SandraTXAS: France: 2 churches desecrated every day. 1063 attacks on Christian churches or symbols in 2018 

In virtually every instance of church attacks, authorities &amp; media obfuscate the identity of vandals

No official news yet on cause of Notre Dame fire

 https://t.co/0ox5uJYiMJ https://t.co/urkB41wo87"
pt,Wakanda,"RT @amarinabarbieri: Uma brasileira doou 88 milhões para a catedral de Notre Dame e o brasileiro ao invés de reconhecer a grandiosidade dessa doação, resolveu ofendê-la e cobrar por não ter doado ao museu nacional. Ela foi xingada e ofendida de tudo. 
Mas você sabe quem ela é e tudo o que ela já fez? https://t.co/PCQVNDmmlI"
fr,"Dourdan, France","RT @AvecBellamy: Notre Dame de Paris ne nous appartient pas. Elle appartient au monde entier, elle appartient à tous ceux qui nous suivront et nous avons le devoir de la rendre comme nous l'avons reçue, aussi belle que nous l'avons reçue. @fxbellamy sur @CNEWS #NotreDameDeParis #AvecBellamy https://t.co/B9SxZVcLRX"
fr,"Drôme, Rhône-Alpes","RT @AllanBARTE: ""Y a pas d'argent magique !"" - Emmanuel Macron

✖️ Pour les milliardaires, c'est par ici qu'on dépense son fric...
▶️ https://t.co/t5ENYViOBO

▶️ Source: https://t.co/1MJIEsCHxB par @franceinfo 
#NotreDameDeParis https://t.co/lDgBg5AvnS"
en,"Alaska, USA","RT @AKC0G: NEED TO SHARE THE TRUTH!   WE ARE NOT GETTING IT FROM THE MEDIA OR THE GOVERNMENT
https://t.co/qS8cYUYt4M"
en,Toronto,RT @6ig6aller6rand: Literally name one reason that the Notre Dame basilica is better than the quinpool Macdonald’s
en,👸🏼,"RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
fr,,"RT @Juba_Deux: Algériens solidaires. La cathédrale Notre-Dame de Paris est en feu, la flèche s'est effondrée. Triste pour tous les Français, pour les amoureux de la pierre et de l’architecture. C’est l’Histoire qui brûle ! Tous solidaires. 
#NotreDame https://t.co/dHJ9miyk0Z"
es,,"RT @RoryBranker: Críticas a los multimillonarios donativos para la restauración de Notre-Dame. Que si debían donar eso a Malaui, que las ballenas y el plástico, que si la selva amazónica. Les actualizo del siguiente dato importante:

La gente hace lo que quiera con su dinero."
en,,"RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,,"RT @openculture: The Notre-Dame Cathedral in Art (1460–1921)
 https://t.co/BDZDgYMxZL https://t.co/z605xswS68"
es,Sevilla,"RT @VanAndNum: ‘Allah Akbar’: As Notre Dame burned, muslims celebrated on social media | News | LifeSite https://t.co/MHG94KMk11"
en,Canberra,"RT @7NewsPerth: Social media users have once again come together for a good cause, finding a father and daughter who were photographed outside Paris’ Notre Dame Cathedral before it went up in flames. #7NEWS https://t.co/0qxMKspugN"
en,,"RT @FaithGoldy: Three days ago a Muslim jihadis in Paris was arrested for planning a terrorist attack at Notre Dame Cathedral. 

Today, Notre Dame is in flames.

Probably just a coincidence.  https://t.co/4jBzVwA0F2"
en,Bontnewydd & Ynys Mon/Anglesey,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,"RT @pomeloblu1: #NotreDame
""  Quel giorno non udí la voce cantare nella torre.""

Notre-Dame de Paris     V.Hugo https://t.co/yA6jgEPNhg"
en,England,"RT @GerardBattenMEP: 875 Churches vandalised in France in 2018. And yet when Notre Dame goes up in flames there is minimal analysis of the possible causes in the MSM, &amp; it is immediately said to be an accident. Maybe, but I would expect to see intense speculation in the media. https://t.co/X74IcBs2HK"
en,"Erie, PA","Did anyone in the Erie Twitter-verse go to the 1981 Sugar Bowl between Notre Dame and Georgia? 

Check out the sign to the left of #74 https://t.co/MiVQ5xqZYE"
en,"Miami, Florida",#NotreDameCathedralFire RT @Church_POP: The Robot that Saved Notre Dame https://t.co/jkn2jRXtRI #NotreDame #NotreDameCathedralFire
en,brooklyn,RT @cashbonez: We now have the unique opportunity to rebuild Notre Dame better than it was before by including a coworking space and a media hub into the new design
en,Indiana,"@CNN #FixedIt SOC MED BACKLASH ON NOTRE DAME FUNDRAISING SHAMES PEOPLE TO DONATE 2MIL
https://t.co/7lq0U4qypY"
es,España,"Poca broma. Entre vandalismos, pintadas y desperfectos, en Francia sólo en 2018, la friolera de 875 iglesias fueron afectadas.

Gracias a @JovenEuropeo por la fuente.

https://t.co/MICyqTvVAr"
en,Malaysia,"RT @s_h_cho: In light of atheists commenting about Notre-Dame and its architecture, I’ll say this: atheists don’t know how to build, only destroy. They have no appreciation of beauty, and if they do, it stems from a soul that yearns to be religious. https://t.co/bZdnbgPrSq"
en,"Alabama, USA","RT @CFB_Bets: @totalcfb Here are the unbiased rankings:

1. Alabama
2. Notre Dame
3. USC
4. Ohio State
5. Oklahoma."
es,"Quito, Ecuador","RT @CarlosPaezPerez: Da más pena ver estas dolorosas imágenes de Notre Dame después del incendio de ayer ... perdón me equivoqué, son de las Piscinas de El Sena después de años abandono por parte de su dueño el Ministerio de Defensa. Mi error, no importa https://t.co/iy94nsv7kl"
en-gb,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,RT @juanmanueldoffo: Hasta qué sucedió la desgracia de Notre Dame nadie se percató qué hay personas que viven en la extrema pobreza y mueren de hambre a diario en todo el mundo
en,,"RT @BirdsOfJannah: While the world mourns for the Notre Dame, China is secretly destroying centuries old Mosques and Churches, some of which were architectural heritage sites, and millions of Muslims are bring put in concentration camps #NotreDame https://t.co/R1TwvlH8Gn"
es,,"RT @InfoSinBandera: Habló el héroe del incendio en Notre Dame: ""Al entrar a la catedral tuve una visión de lo que podía ser el infierno""... https://t.co/mKUwlyquZ0 https://t.co/dhrH4RvJzh"
es,,"@T13 @sebastianpinera no tenemos más necesidades en nuestro país q la Catedral De Notre Dame?salud,vivienda,delincuencia.Parece q estamos perdiendo el norte.
el sur..los 4 puntos cardinales..para qué hace esto?quién miércoles.lo asesora?pésima https://t.co/5k3nCXnDfj se ve bien!👎😤"
en,liesuha,"RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
es,,RT @Shana_films: Ubisoft realiza un homenaje a Notre-Dame https://t.co/NUX00VGJ8R https://t.co/6k0JXiBqyd
pt,,"RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
es,Loja-Ecuador,"RT @Dusde: 700 millones levantaron en 1 día para reconstruir Notre Dame entre menos de 10 millonarios. En el mundo  821 millones de personas padecen hambre y 15000 niños mueren al día.  Está claro que la pobreza y el hambre en el mundo, no termina porque no queremos?"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,"RT @PNerval: Maquette de la flèche de Notre Dame de Paris.
Un travail de réception réalisé par trois Compagnons du Devoir charpentier. 4 000 heures d’étude et de travail pour réaliser cette maquette en noyer à l’échelle 1/20ème 🙏 https://t.co/Tx9QRDG41X"
pt,"Rio de Janeiro, Brasil","RT @esterjorge: a Catedral de Notre Dame recebendo MILHÕES em doações pra ser restaurada, mas as vítimas do ciclone que atingiu 3 países africanos ainda dependem de água e alimentos"
en,,"RT @iridescenita: Notre Dame: *on fire*
rich people/US gov: here’s 700 million dollars do u need more?? we have it please take it

Flint: *without clean water*
Puerto Rico: *hurricane María*
rich people/US gov: https://t.co/0n9OGUk7Zd"
fr,"Bruyères, France","RT @xavier_alberti: - Je fais don de 100 millions pour Notre-Dame.
- Salaud, c’est pour la défiscalisation !
- Je renonce à l’avantage fiscal !
- Hypocrite c’est une opération de com !
- Dorénavant je ferai mes dons de façon anonyme.
- Ca prouve bien que vous avez quelque chose à cacher !
#Fatigue https://t.co/i2mNYKD5hQ"
en,"Austin, TX","RT @Lauren_Southern: Oh they put in a cheeky edit like nothing happened. So do tell me @alibreland @MotherJones what misinformation did I spread about the Notre Dame fire? Cause I only made one tweet about it lamenting it’s loss. 

You somehow still manage to write bullshit even after edits 😂 https://t.co/Vsm8Itf04j"
en,"Austin, TX","RT @Lauren_Southern: Oh they put in a cheeky edit like nothing happened. So do tell me @alibreland @MotherJones what misinformation did I spread about the Notre Dame fire? Cause I only made one tweet about it lamenting it’s loss. 

You somehow still manage to write bullshit even after edits 😂 https://t.co/Vsm8Itf04j"
en,"Tacoma, WA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
